08.05.2018;79,56;51,27;10,09;3,16;1 505,34;1 505,34;1 547,90;1 524,25;42,81;54,14;47,84;7,32;3,51;5 388,42;5 217,24;5 462,56;5 274,46;44,27
09.05.2018;77,17;49,45;10,11;3,16;1 482,78;1 482,78;1 522,40;1 500,15;41,31;52,17;46,27;7,35;3,54;5 407,27;5 213,17;5 476,48;5 266,71;42,80
10.05.2018;75,87;45,63;10,13;3,12;1 311,64;1 311,64;1 345,60;1 324,88;39,86;52,54;46,71;7,39;3,57;5 325,12;5 146,17;5 394,21;5 200,01;41,38
11.05.2018;75,48;42,83;10,07;3,11;1 204,51;1 204,51;1 235,40;1 215,17;39,50;52,54;46,79;7,46;3,62;5 405,54;5 237,26;5 475,67;5 292,21;41,00
12.05.2018;76,08;42,04;9,99;3,12;1 233,97;1 233,97;1 266,10;1 244,50;42,18;52,38;46,27;7,28;3,53;5 379,20;5 187,41;5 448,59;5 240,68;43,60
13.05.2018;75,38;39,69;10,26;3,08;1 112,05;1 112,05;1 140,50;1 120,59;39,86;50,69;45,19;7,27;3,55;5 399,51;5 188,51;5 464,92;5 239,41;41,20
14.05.2018;74,65;42,87;10,03;3,12;1 279,64;1 279,64;1 311,80;1 290,99;40,85;52,46;46,53;7,31;3,60;5 374,65;5 196,20;5 444,19;5 250,13;42,20
15.05.2018;74,46;43,94;10,00;3,11;1 326,62;1 326,62;1 359,80;1 338,99;40,67;52,78;46,74;7,38;3,67;5 364,95;5 202,64;5 435,19;5 257,12;42,01
16.05.2018;74,48;42,98;10,04;3,13;1 323,49;1 323,49;1 356,60;1 335,29;41,87;52,52;46,48;7,27;3,57;5 360,76;5 172,20;5 430,30;5 225,78;43,09
17.05.2018;74,75;42,44;10,10;3,13;1 309,03;1 309,03;1 342,00;1 320,41;42,47;52,58;46,53;7,29;3,55;5 332,40;5 123,43;5 401,72;5 176,62;43,86
18.05.2018;74,42;43,48;10,00;3,14;1 360,60;1 360,60;1 394,60;1 373,01;42,29;52,54;46,26;7,28;3,56;5 352,17;5 174,42;5 421,63;5 227,53;43,67
19.05.2018;74,16;43,09;10,04;3,15;1 351,16;1 351,16;1 384,70;1 363,26;42,18;52,45;46,30;7,32;3,60;5 358,79;5 169,28;5 428,11;5 222,43;43,56
20.05.2018;74,43;42,75;9,87;2,87;1 335,81;1 335,81;1 369,20;1 347,62;42,51;52,60;46,54;7,33;3,62;5 363,68;5 156,33;5 433,43;5 209,87;43,94
21.05.2018;74,95;42,98;9,81;2,69;1 268,77;1 268,77;1 300,90;1 280,11;40,74;52,47;46,45;7,29;3,55;5 325,34;5 148,70;5 394,28;5 201,98;42,18
22.05.2018;74,75;42,90;9,56;2,55;1 278,76;1 278,76;1 311,00;1 290,16;40,91;52,51;46,55;7,32;3,60;5 343,27;5 158,89;5 412,54;5 212,47;42,33
23.05.2018;74,74;41,01;9,88;2,51;1 141,45;1 141,45;1 170,20;1 150,77;38,67;51,17;45,57;7,28;3,56;5 347,71;5 163,78;5 413,64;5 215,25;40,11
24.05.2018;74,59;39,96;10,02;2,49;1 070,92;1 070,92;1 097,80;1 079,21;37,25;50,33;44,93;7,32;3,59;5 338,57;5 161,46;5 402,26;5 211,48;38,58
25.05.2018;75,04;41,04;9,98;2,48;1 121,73;1 121,73;1 150,20;1 130,88;38,31;50,95;45,27;7,39;3,64;5 342,67;5 172,62;5 407,96;5 223,48;39,80
26.05.2018;73,40;43,55;9,63;2,59;1 349,69;1 349,69;1 382,60;1 362,08;40,47;52,30;46,35;7,28;3,55;5 338,80;5 163,59;5 407,49;5 216,80;41,68
27.05.2018;74,45;42,80;9,70;2,55;1 303,49;1 303,49;1 336,10;1 315,05;41,45;52,41;46,40;7,32;3,60;5 349,58;5 152,37;5 418,67;5 205,57;42,93
