04.06.2018;74,57;32,99;8,3;1,46;1362,06;1314,35;1 396,32;1 321,42;56,82;45,08;39,84;6,73;4,47;8756,52;8351,71;8 841,13;8 415,56;59,1
05.06.2018;74,39;34,62;8,76;1,44;1469,45;1418,58;1 506,22;1 426,97;58,65;46,2;40,81;6,76;4,49;8760,08;8391,42;8 848,89;8 458,71;59,83
06.06.2018;74,39;33,8;8,95;1,45;1387,05;1341,63;1 421,75;1 349,24;56,51;45,74;40,56;6,75;4,49;8757,61;8382,52;8 844,69;8 448,91;58,11
07.06.2018;74,62;36,12;8,19;1,46;1615,27;1560,61;1 655,96;1 570,66;62,4;47,17;41,32;6,72;4,49;8688,03;8323,84;8 779,82;8 392,24;63,63
08.06.2018;74,81;36,63;8,08;1,46;1642,89;1587,35;1 684,48;1 597,86;62,93;47,38;41,41;6,74;4,49;8715,47;8352,60;8 808,34;8 421,54;64,86
09.06.2018;74,19;36,57;7,92;1,49;1716,33;1658,16;1 759,13;1 669,10;64,78;47,65;41,56;6,73;4,49;8742,12;8363,40;8 836,34;8 432,94;66,45
10.06.2018;74,38;36,39;8,03;1,5;1704,49;1647,07;1 747,18;1 657,87;64,98;47,64;41,54;6,74;4,49;8727,34;8375,07;8 821,33;8 444,64;66,39
11.06.2018;74,59;36,51;8,15;1,5;1650,39;1594,08;1 691,93;1 604,58;63,07;47,54;41,53;6,72;4,5;8652,87;8316,48;8 745,68;8 385,52;64,74
12.06.2018;74,13;36,41;7,94;1,49;1708,7;1651,4;1 751,24;1 662,21;64,66;47,33;41,21;6,7;4,48;8705,55;8321,60;8 798,14;8 389,63;67,04
13.06.2018;74,43;36,27;7,99;1,47;1674,68;1618,92;1 716,68;1 629,44;64,12;47,4;41,33;6,72;4,49;8695,69;8323,40;8 788,42;8 391,85;66,2
14.06.2018;74,77;36,19;8,23;1,48;1656,81;1603,89;1 698,70;1 614,29;64,15;47,56;41,48;6,73;4,5;8690,75;8342,63;8 784,06;8 411,73;65,67
15.06.2018;74,79;35,59;8,52;1,47;1553,61;1503,54;1 592,89;1 512,94;61,12;46,69;40,89;6,73;4,51;8701,68;8345,18;8 791,79;8 412,34;63,21
16.06.2018;74,82;35,86;8,72;1,48;1516,92;1469,13;1 555,28;1 478,44;59,31;46,56;40,79;6,71;4,52;8632,56;8307,66;8 721,47;8 374,21;61,32
17.06.2018;74,38;35,28;8,67;1,47;1556,62;1507,94;1 595,57;1 517,22;61,09;46,73;41,01;6,71;4,49;8684,53;8315,81;8 774,59;8 383,13;62,67
18.06.2018;73,74;36,48;8,41;1,47;8862,61;7797,03;883,91;802,30;32,71;46,18;41;6,56;4,53;5042,71;4732,71;5 093,93;4 771,02;32,63
19.06.2018;70,28;43,31;7,17;1,53;5589,24;4484,93;602,82;489,48;17,07;51,48;44,74;5,51;3,84;1203,59;8890,21;1 219,52;899,23;14,43
20.06.2018;74,59;51,48;7,94;1,49;1530,89;1378,93;1 569,44;1 396,60;35,58;63,31;55,48;6,58;4,65;2928,06;2630,08;2 982,53;2 668,38;31,88
21.06.2018;74,52;52,68;7,89;1,51;1716,75;1560,02;1 759,91;1 580,86;37,72;64,78;56,47;5,89;4,42;2982,95;2657,94;3 040,97;2 698,00;35,04
22.06.2018;74,37;51,51;7,71;1,47;1594,25;1465,42;1 634,19;1 484,24;36,65;64,12;56;5,46;3,96;3007,38;2721,00;3 064,81;2 761,40;34,29
23.06.2018;74,37;52,62;7,45;1,51;1728,32;1640,18;1 771,65;1 662,07;37,83;64,73;56,1;5,48;3,96;3023,92;2839,16;3 082,70;2 881,47;36
24.06.2018;74,29;49,82;7,61;1,51;1444,97;1359,96;1 481,12;1 376,35;35,55;63,05;55,32;5,48;3,94;3051,94;2835,57;3 108,41;2 876,71;34,82
25.06.2018;74,35;52,56;7,55;1,51;1604,3;1723,58;1 644,49;1 746,48;35,29;64,26;56,23;5,47;3,94;3021,58;2807,56;3 079,54;2 849,57;35,44
26.06.2018;52,23;51,29;0,15;1,27;11,36;1161,57;1,38;163,61;0,02;44,84;49,94;3,75;3,91;4460,32;2255,52;464,93;258,6;1,71
27.06.2018;24,71;23,56;0,15;0;0;0;0,00;0,00;0;27,54;11,77;2,12;6,63;2290,71;228,16;291,77;28,16;1,79
28.06.2018;18,21;18,39;0,03;-0,16;0;0;0,00;0,00;0;21,55;8,5;0,2;6,22;1194,13;559,87;194,56;59,86;1,97
29.06.2018;16,41;16,26;0,03;-0,14;0;0;0,00;0,00;0;18,08;11,28;0,2;6,14;2214,18;77,46;214,49;7,46;1,34
30.06.2018;16,41;15,86;-0,03;-0,14;0;0;0,00;0,00;0;15,89;13,86;0,17;-0,13;0;0,00;0;0;0
01.07.2018;16,5;15,73;-0,04;-0,13;0;0;0,00;0,00;0;16,28;14,37;0,18;-0,13;0;0,00;0;0;0
02.07.2018;15,94;15,3;-0,02;-0,14;0;0;0,00;0,00;0;15,99;14,18;0,16;-0,13;0;0,00;0;0;0
03.07.2018;15,24;14,55;-0,05;-0,14;0;0;0,00;0,00;0;16,84;9,25;5,25;0,62;0;0,00;0;0;-0,05
04.07.2018;14,13;13,61;-0,04;-0,16;0;0;0,00;0,00;0;15,64;8,23;2,61;1,42;0,15;0,00;0,15;0;0
05.07.2018;13,47;12,93;-0,03;-0,16;0;0;0,00;0,00;0;14,94;10,47;0,09;0,98;0,1;0,00;0,1;0;0
06.07.2018;12,99;12,46;-0,04;-0,16;0;0;0,00;0,00;0;13,45;8,51;0,52;3,87;0,48;118,97;0,48;18,97;0,01
07.07.2018;13,51;12,48;-0,02;-0,16;0;0;0,00;0,00;0;13,86;11,57;0,21;2,02;0;0,00;0;0;0
08.07.2018;15;13,33;-0,07;-0,14;0;0;0,00;0,00;0;14,99;11,79;0,21;2,07;0;0,00;0;0;0
09.07.2018;73,39;55,48;7,16;1,35;2157,88;1950,16;2 210,84;1 979,15;38,98;64,89;56,22;5,35;2,49;1599,37;1164,09;1 630,72;1 182,04;36,36
10.07.2018;75,64;56,92;7,58;1,15;2632,96;2358,55;2 701,07;2 395,08;49,65;64,48;59,16;5,49;2,75;4153,38;3785,61;4 233,55;3 848,19;41,26
11.07.2018;75,69;59,52;7,7;1,04;2389,63;2118,81;2 451,51;2 154,51;38,99;64,8;59,42;5,42;3,43;3812,03;3527,48;3 886,33;3 586,18;35,09
12.07.2018;75,05;61,71;7,76;0,64;2390,84;2123,98;2 451,77;2 162,22;32,26;64,01;58,41;5,48;3,94;3587,21;3395,21;3 655,51;3 449,82;29,24
13.07.2018;75,5;60,56;8,15;0,51;2159,51;1917,53;2 215,11;1 950,90;32,62;63,72;58,32;5,48;3,93;3667,96;3473,66;3 737,20;3 529,38;29,15
14.07.2018;73,56;57,89;8,81;1,01;1927,34;1713,34;1 974,61;1 740,69;30,51;65,24;59,4;5,43;3,95;3442,17;3290,75;3 510,11;3 345,40;27,26
15.07.2018;74,63;57,43;8,31;1,35;1770,74;1592,61;1 815,37;1 617,67;30,76;63,52;58,06;5,39;3,94;3432,2;3250,98;3 496,63;3 302,70;27,25
16.07.2018;75,11;61,89;8,65;2,3;2090,26;1932,34;2 143,53;1 967,19;27,93;63,11;58,04;5,43;3,95;3452,06;3272,78;3 516,05;3 324,78;25,82
17.07.2018;75,19;60,19;7,17;2,41;1817,69;1662,26;1 864,21;1 690,71;27,47;63,12;58,13;5,45;3,96;3497,9;3325,02;3 562,76;3 378,02;25,81
18.07.2018;75,67;61,21;7,46;2,23;1916,47;1755,15;1 966,07;1 786,15;27,92;64,09;59,19;4,35;3,18;3562,93;3393,22;3 631,11;3 449,33;25,55
19.07.2018;75,4;61,46;8,94;1,99;1939,78;1776,04;1 989,53;1 807,66;27,33;65,03;60,33;5,42;3,97;3249,27;3078,89;3 312,99;3 131,56;23,72
20.07.2018;75,22;61,25;8,88;1,98;1841,76;1681,06;1 888,80;1 710,83;26,01;63,67;58,76;5,44;3,97;3208,76;3045,73;3 269,25;3 095,28;23,71
21.07.2018;75,15;60,93;8,87;2,03;1897,12;1735,35;1 945,47;1 765,77;27,25;62,8;57,65;5,41;3,97;3518,6;3356,89;3 583,23;3 409,56;25,4
22.07.2018;74,85;60,9;8,49;2,05;2257,77;2076,14;2 314,94;2 112,46;31,78;64,3;58,97;5,4;3,96;3575;3392,10;3 643,64;3 447,79;27,82
23.07.2018;74,45;61,24;8,6;2,14;2143,53;1972,43;2 197,27;2 007,32;28,61;64,51;59,12;5,37;3,97;3519,4;3356,85;3 587,40;3 412,09;26,43
24.07.2018;74,68;60,49;8,7;2,1;1970,33;1807,19;2 020,00;1 838,45;28,23;63,62;59,62;5,39;3,96;3537,94;3370,80;3 604,53;3 427,31;21,98
25.07.2018;74,63;60,49;8,85;2,12;2048,05;1882,62;2 099,59;1 915,16;29,25;64,08;58,36;5,39;3,96;3538,71;3375,14;3 606,22;3 429,33;27,84
26.07.2018;76,17;61,8;9,1;2,1;1990,49;1828,37;2 042,49;1 861,23;28,89;64,11;58,35;5,4;3,96;3428,67;3258,33;3 494,16;3 310,65;27,69
27.07.2018;75,25;62,18;9,03;2,05;2073,26;1902,12;2 126,23;1 936,70;27,41;65,45;60,12;5,42;3,98;3546,28;3400,00;3 616,66;3 457,74;25,89
28.07.2018;75,32;62,03;9,18;1,99;1989,66;1821,92;2 040,57;1 854,93;26,74;65,03;59,84;5,38;3,98;3512,35;3371,49;3 581,24;3 428,24;25,14
29.07.2018;75,08;61,5;9,17;2,01;1966,67;1800,83;2 016,69;1 832,94;27,01;64,58;59,45;5,37;3,97;3510,7;3357,37;3 578,67;3 413,18;25,55
30.07.2018;74,42;61,21;9,12;2,06;1960,5;1791,85;2 009,56;1 823,52;26,18;62,38;58,82;5,41;3,97;3540,58;3392,23;3 605,09;3 447,52;19,44
31.07.2018;74,64;61,18;9,02;2,08;1944,9;1777,86;1 993,85;1 809,25;26,46;63,88;58,8;5,39;3,98;3526,19;3372,47;3 593,07;3 427,39;25,05
01.08.2018;74,25;60,67;8,84;1,92;1937,67;1769,33;1 985,98;1 800,09;26,61;63,77;58,86;5,39;3,98;3528,62;3370,35;3 595,32;3 425,34;24,79
02.08.2018;74,18;60,65;8,89;2,03;1934,94;1765,27;1 983,09;1 795,91;26,46;63,61;58,49;5,36;3,98;3494,74;3347,72;3 560,51;3 401,70;24,86
03.08.2018;75,37;61,56;8,93;2,07;2066,84;1890,09;2 119,82;1 923,97;28,85;66,28;60,85;5,35;3,98;3474,15;3324,76;3 544,78;3 382,54;26,04
04.08.2018;75,78;61,84;9,13;1,79;1903,06;1734,93;1 952,33;1 766,18;26,82;65,46;60,4;5,35;3,99;3473,75;3321,63;3 542,75;3 378,53;25,03
05.08.2018;74,97;62,22;8,61;1,73;2013,46;1842,79;2 064,58;1 876,39;25,95;65,71;60,65;5,35;3,98;3478,11;3319,71;3 547,67;3 377,03;25,47
06.08.2018;74,86;62,5;8,01;1,68;2149,75;1955,44;2 204,26;1 991,44;26,96;66,34;61;5,34;3,98;3466,1;3313,59;3 536,70;3 371,44;26,12
07.08.2018;76,13;61,24;7,89;1,66;2089,04;1946,46;2 143,69;1 980,97;31,47;67,03;61,39;5,33;3,98;3438,75;3291,80;3 510,19;3 350,00;26,98
08.08.2018;74,45;57,97;8,1;1,46;1604,94;1546,86;1 645,21;1 571,55;26,69;66,32;61,04;5,31;3,98;3319,76;3153,97;3 387,32;3 209,09;25,89
09.08.2018;76,11;62,63;7,97;1,69;1991,04;1933,77;2 043,09;1 969,43;27,08;67,34;61,97;5,31;3,98;3303,56;3132,22;3 372,75;3 188,54;26,47
10.08.2018;74,89;59,81;7,68;1,52;1958,76;1898,09;2 008,49;1 930,25;29,82;67,56;61,84;5,3;3,99;3378,72;3235,16;3 449,92;3 293,11;26,7
11.08.2018;75,74;63,9;7,77;1,47;2381,54;2321,84;2 443,26;2 366,35;28,51;66,75;60,87;5,31;3,99;3390,43;3262,92;3 460,30;3 319,66;26,28
12.08.2018;74,8;63,1;7,71;1,47;2398,49;2342,49;2 459,23;2 386,36;28,39;66,61;60,64;5,3;3,98;3408,11;3259,02;3 478,04;3 315,26;27,67
13.08.2018;75,15;63,7;8,38;1,33;2516,24;2454,94;2 580,45;2 501,72;29,18;67,64;61,65;5,33;3,98;3418,31;3276,36;3 490,48;3 334,70;27,64
14.08.2018;74,86;62,85;8,77;1,26;2271,39;2220,34;2 328,89;2 261,61;27,63;67,09;61,58;5,34;3,99;3406,92;3260,56;3 477,79;3 318,52;26,33
15.08.2018;75,09;62,44;7,53;1,41;2532,08;2461,52;2 596,69;2 506,73;32,38;65,95;59,3;5,32;3,97;3418,83;3272,78;3 487,76;3 327,01;29,76
16.08.2018;74,07;60,09;7,29;1,38;1960,84;1900,61;2 009,64;1 933,08;27,66;66,24;60,55;5,31;3,98;3391,4;3238,03;3 460,29;3 293,79;27,03
17.08.2018;74;60,21;7,16;1,43;2001,07;1942,84;2 050,80;1 976,15;27,83;66,36;60,88;5,31;3,98;3378,97;3230,92;3 447,82;3 287,12;26,06
18.08.2018;74,28;60,09;7,09;1,46;2034,81;1980;2 085,74;2 013,82;29,12;65,27;59,26;5,3;3,98;3371,67;3225,65;3 438,31;3 279,00;27,4
19.08.2018;74,97;59,61;7,01;1,44;2200,26;2145,76;2 256,28;2 181,92;34,04;66,58;59,5;5,29;3,97;3390,56;3230,27;3 460,08;3 284,07;32,16
20.08.2018;75,02;60,6;7,35;1,4;2219,38;2168,74;2 275,93;2 206,40;32,28;66,45;60,07;5,29;3,98;3387,9;3237,26;3 457,11;3 292,16;29,11
21.08.2018;75,53;63,87;8,68;1,18;2500,34;2449,9;2 564,71;2 496,82;29,55;66,96;60,61;5,31;3,99;3390,04;3240,78;3 460,28;3 296,66;28,82
22.08.2018;75,05;61,98;8,6;1,25;2341,07;2293,17;2 400,63;2 334,69;30,95;66,56;60,31;5,3;3,99;3380,8;3235,78;3 450,06;3 291,06;28,28
23.08.2018;74,19;60,69;8,75;1,28;2030,25;1984,75;2 080,80;2 019,30;27,73;67,16;61,3;5,31;3,98;3276,45;3123,67;3 344,74;3 178,71;27,07
24.08.2018;74,86;62,23;8,6;1,14;2191;2147,04;2 246,49;2 186,22;28;66,03;60;5,3;3,99;3371,82;3230,27;3 439,89;3 284,93;27,28
25.08.2018;75,16;62,44;8,67;1,1;2422,86;2375,16;2 484,67;2 418,78;31,22;66,71;60,54;5,29;4;3369,38;3228,29;3 438,71;3 283,83;27,75
26.08.2018;75,01;62,22;9,08;1,16;2346,05;2302,05;2 405,64;2 344,08;30,4;67,03;60,9;5,29;4;3376,42;3220,25;3 446,52;3 276,27;28,31
27.08.2018;75,22;62,32;9,1;1,25;2164,87;2126,49;2 220,13;2 165,42;28,28;67,34;61,19;5,3;3,99;3267,97;3117,00;3 336,41;3 171,72;27,67
28.08.2018;74,56;59,66;7,98;1,31;1984,24;1949,65;2 034,17;1 982,54;29,83;66,2;59,89;5,31;3,98;3366,08;3217,95;3 434,34;3 272,20;28,55
29.08.2018;75,13;57,06;7,44;1,35;1641,73;1599,1;1 683,67;1 623,94;29,91;67,09;61,09;5,33;3,99;3392,71;3237,37;3 463,26;3 294,03;28,29
30.08.2018;74,27;57,16;8,03;1,27;1660,43;1616,52;1 701,91;1 641,73;28,67;66,66;60,92;5,34;3,99;3403,19;3246,58;3 473,11;3 303,12;27,39
31.08.2018;75,6;57,13;8,1;1,27;1637,76;1595,92;1 680,03;1 620,76;30,49;66,21;60,39;5,34;3,99;3413,68;3241,66;3 482,93;3 297,16;28,34
01.09.2018;74,65;56,01;7,82;1,31;1647,41;1607,52;1 688,97;1 631,61;30,94;67,07;61,14;5,35;3,99;3400,06;3249,25;3 470,71;3 306,21;27,91
02.09.2018;74,67;56,93;7,39;1,35;1900,92;1866,26;1 948,94;1 895,21;33,97;65,98;58,94;5,35;3,98;3437,38;3252,62;3 506,66;3 305,84;33,12
03.09.2018;74,29;56,97;8,2;1,15;1907,83;1874,21;1 955,51;1 903,20;33,33;65,29;57,95;5,36;3,98;3331,67;3141,50;3 397,51;3 191,30;33,55
04.09.2018;75,28;57,66;9,09;1,07;1868,57;1834,6;1 916,34;1 863,64;33,22;64,35;58,33;5,36;4;3432,56;3255,65;3 498,58;3 307,87;29,18
05.09.2018;75,24;59,92;8,6;0,83;2173,37;2138,22;2 228,93;2 174,61;33,64;66,99;60,63;5,36;4;3446,61;3276,12;3 518,09;3 332,65;30,38
06.09.2018;75,24;61,13;7,9;0,54;2286,61;2250,53;2 345,13;2 290,34;32,61;66,92;60,62;5,34;4,01;3445,38;3280,83;3 516,67;3 337,42;30,22
07.09.2018;74,3;61,3;7,84;0,58;2306,39;2265,76;2 364,08;2 306,05;30,34;66,75;60,44;5,34;4,01;3418,24;3259,25;3 488,66;3 315,15;29,59
08.09.2018;74,05;59,73;7,46;0,67;2180,9;2185,1;2 235,16;2 222,09;31,47;66,91;60,56;5,31;4,01;3398,54;3235,04;3 468,85;3 290,73;29,76
09.09.2018;74,98;59,96;7,98;0,57;2222,03;2188,51;2 278,54;2 225,88;33,72;66,26;59,91;5,43;4,01;3533,37;3342,92;3 605,14;3 399,30;32,08
10.09.2018;75,61;61,46;8,11;0,45;2252,67;2215,49;2 310,84;2 255,10;32,24;66,97;60,75;5,44;4,02;3512,66;3347,03;3 585,43;3 404,99;30,33
11.09.2018;74,98;61,91;7,99;0,53;2308,55;2272,65;2 367,26;2 313,84;30,51;67,55;61,1;5,37;4,02;3435,2;3272,39;3 507,53;3 329,67;30,52
12.09.2018;75,64;59,23;8,14;0,6;2030,58;1996,77;2 083,04;2 030,06;33,64;66,5;60,18;5,36;4,01;3427,39;3256,12;3 497,49;3 311,52;30,35
13.09.2018;75,61;59,99;8,36;0,6;2119,55;2084,53;2 174,24;2 120,12;33,44;66,77;60,72;5,38;4,01;3444,09;3275,48;3 515,06;3 332,18;29,43
14.09.2018;75,13;60,4;8,22;0,61;2137,21;2099,62;2 191,73;2 135,98;31,81;66,82;60,59;5,38;4,02;3445,93;3278,06;3 517,03;3 334,54;30,08
15.09.2018;69,34;65,53;8,42;0,6;2136,79;2100,67;2 183,90;2 143,08;8,5;66,58;60,16;5,32;4;8877,21;8867,45;895,19;882,2;7,8
16.09.2018;72,62;54,26;7,82;0,65;1875,73;1831,62;1 920,82;1 857,64;34,72;65,72;58,78;5,38;4,03;3127,75;2932,10;3 190,33;2 979,93;32,68
17.09.2018;74,8;59,22;8,59;0,57;1989,25;1953,97;2 039,55;1 986,57;31,32;67,18;60,93;5,39;4,04;3418,87;3258,12;3 490,13;3 314,86;29,61
18.09.2018;74,77;58,83;7,9;0,83;2118,39;2079;2 171,98;2 113,20;34,09;66,75;59,1;5,36;4,04;3408,57;3243,72;3 478,77;3 297,05;33,94
19.09.2018;75,05;59,27;8,37;0,83;1976,16;1930,03;2 026,46;1 962,24;31,51;67,63;60,99;5,37;4,04;3404,49;3241,02;3 476,33;3 297,55;31,07
20.09.2018;75,34;56,31;8,62;0,76;1736,4;1690,04;1 780,90;1 715,67;33,32;67,04;60,44;5,37;4,03;3257,62;3084,70;3 325,26;3 137,61;30,45
21.09.2018;74,78;57,27;8,66;0,72;1781,16;1734,81;1 826,17;1 761,96;31,48;66,78;60,54;5,37;4,04;3417,66;3260,09;3 488,12;3 316,17;29,33
22.09.2018;75,03;58,5;8,44;0,69;1868,47;1823,9;1 915,99;1 853,61;31,19;67,56;61,22;5,37;4,05;3413,95;3268,58;3 485,86;3 325,99;29,12
23.09.2018;75,19;58,35;8,41;0,69;1810,27;1766,63;1 856,50;1 795,28;30,78;67,31;61,05;5,37;4,04;3453,8;3270,22;3 526,04;3 327,37;31,11
24.09.2018;75,22;55,75;8,73;0,67;1761,39;1714,75;1 806,39;1 740,33;34,65;66,36;60,32;5,35;4,04;3490,28;3309,59;3 561,40;3 366,14;30,2
25.09.2018;74,92;43,54;8,47;0,7;1175,92;1117,26;1 205,75;1 128,46;37,56;50,94;48,73;6,05;3,57;5591,9;4933,65;5 661,94;4 991,42;38,68
26.09.2018;74,64;43,58;8,3;0,46;1411,34;1394,26;1 446,91;1 407,43;44,11;45,71;41,46;6,16;4,08;6991,49;6648,12;7 061,12;6 703,30;40,68
27.09.2018;74,8;54,21;8,43;0,17;2680,27;2661,11;2 748,07;2 699,14;55,43;48,27;45,99;6,45;4,1;8727,2;8356,09;8 823,94;8 444,15;32,34
28.09.2018;73,79;60,43;8,1;0,24;3709,85;3640,3;3 801,40;3 703,32;50,15;46,64;41,87;6,69;4,17;9480,52;9133,54;9 578,50;9 210,73;56,31
29.09.2018;74,35;60,64;8,17;0,23;3752,78;3697,84;3 846,68;3 762,28;52,04;46,31;45,8;6,71;4,2;9498,06;9131,63;9 594,84;9 230,70;15,69
30.09.2018;73,85;61,16;7,47;0,3;4342,66;4286,7;4 450,13;4 362,57;55,82;46,74;42,08;6,71;4,18;9537,23;9154,09;9 636,24;9 232,27;56,75
01.10.2018;74,58;61,54;7,6;0,27;4349,61;4217,23;4 459,19;4 292,75;57,38;46,92;41,99;6,73;4,21;9516,83;9183,41;9 616,37;9 261,45;57,67
02.10.2018;74,32;61,77;7,35;0,29;4502,85;4354,62;4 615,61;4 433,16;57,16;46,34;44,6;6,71;4,21;9486,66;9130,23;9 583,48;9 222,88;27,14
03.10.2018;74,28;59,35;7,44;0,62;3833,79;3721,86;3 929,69;3 784,17;57,77;46,32;41,35;6,7;4,19;9481,32;9130,08;9 577,98;9 205,34;58
04.10.2018;74,45;55,95;8,49;0,89;2994,41;2936,14;3 069,48;2 980,07;55,87;45,52;40,72;6,7;4,19;9484,84;9128,00;9 578,30;9 200,99;56,53
05.10.2018;74,19;49,93;8,68;0,86;2372,4;2332,57;2 431,48;2 360,96;57,91;46,34;41,13;6,67;4,21;9414,52;9074,86;9 510,60;9 148,90;59,6
06.10.2018;73,45;47,49;8,4;0,83;2265,35;2248,91;2 320,75;2 273,58;59,16;47,31;41,94;6,68;4,22;9415,44;9073,81;9 515,50;9 150,76;61,44
07.10.2018;73,67;46,79;8,55;0,83;2134,66;2125,97;2 187,15;2 148,67;57,71;46,35;41,39;6,71;4,19;9552,45;9155,67;9 650,00;9 231,31;59,98
08.10.2018;73,63;46,4;8,5;0,82;2022,47;2012,08;2 072,15;2 033,19;55,4;45,63;40,79;6,72;4,2;9515,9;9153,85;9 610,11;9 227,31;57,24
09.10.2018;74,22;46,52;8,53;0,81;2023,48;2016,99;2 073,92;2 038,28;56,36;45,73;40,84;6,7;4,2;9520,16;9161,53;9 614,78;9 235,23;57,6
10.10.2018;74,01;45,93;8,31;0,84;2080,46;2073,37;2 132,08;2 094,71;58,75;46,6;42,92;6,71;4,2;9495,84;9125,78;9 593,83;9 208,24;46,62
11.10.2018;74;45,23;7,84;0,85;2085,16;2075,99;2 136,91;2 096,71;60,3;46,79;41,55;6,69;4,21;9522,2;9155,00;9 621,28;9 231,22;61,56
12.10.2018;73,89;45,06;7,69;0,86;2120,2;2117,38;2 172,70;2 138,37;61,42;48,25;42,83;6,71;4,23;9502,31;9157,04;9 607,27;9 237,95;62,9
13.10.2018;73,85;45,26;7,75;0,84;2134,73;2138,88;2 187,53;2 160,28;61,33;47,68;42,28;6,74;4,22;9554,11;9196,96;9 657,18;9 276,19;63,17
14.10.2018;73,79;44,85;7,56;0,85;2203,95;2205,73;2 258,40;2 227,41;64,09;47,85;42,47;6,74;4,18;9657,86;9235,21;9 762,79;9 315,50;65,88
15.10.2018;74,13;44,27;7,71;0,85;2069,04;2071,13;2 120,58;2 090,97;62,07;47,69;42,25;6,7;4,21;9505,62;9130,23;9 608,25;9 208,78;63,89
16.10.2018;73,66;45,39;7,72;0,86;2171,56;2178,71;2 225,02;2 200,63;61,7;47,6;42,25;6,8;4,22;9651,43;9275,55;9 755,21;9 355,32;63,86
17.10.2018;73,76;45,54;7,66;0,87;2167,61;2180,75;2 221,11;2 202,82;61,48;47,45;45,36;6,82;4,22;9692,79;9301,38;9 796,37;9 396,10;33,21
18.10.2018;73,92;45,73;7,34;0,84;2366,7;2372,04;2 425,37;2 396,25;67,03;47,7;42,47;6,76;4,15;9541,29;9054,14;9 644,30;9 132,95;66,22
19.10.2018;74,05;46,22;7,59;0,8;2144,58;2150,02;2 197,90;2 172,43;59,99;46,74;41,49;6,78;4,21;9606,44;9234,31;9 706,13;9 310,95;62,21
20.10.2018;74,95;45,44;7,9;0,86;2039,32;2046,18;2 091,14;2 066,80;60,48;46,84;41,62;6,96;4,23;9868,08;9505,28;9 970,81;9 584,66;63,05
21.10.2018;74,24;44,15;7,73;0,84;2070,45;2078,44;2 122,16;2 098,26;62,58;46,78;41,51;6,82;4,18;9772,69;9343,89;9 874,21;9 421,52;65,1
22.10.2018;74,42;44,31;7,54;0,86;2064,02;2067,95;2 115,82;2 087,80;62,44;47,32;41,63;6,57;4,2;9179,56;8798,90;9 277,22;8 872,41;64,55
23.10.2018;74,54;44,47;7,4;0,88;2134,24;2135,82;2 187,97;2 156,45;64,47;48,3;41,95;6,13;4,17;8515,81;8135,90;8 610,28;8 204,92;66,46
24.10.2018;73,89;45,82;6,86;0,9;2391,65;2398,06;2 450,96;2 422,60;67,44;49,2;42,71;6,3;4,18;8788,85;8408,32;8 889,86;8 482,22;69,85
25.10.2018;74,52;45,52;6,79;0,9;2285,39;2299,01;2 342,96;2 322,24;66,55;49,38;43,24;6,51;4,2;9162,63;8786,53;9 268,56;8 865,66;69
26.10.2018;74,49;45,52;7,19;1,31;2320,41;2347,14;2 378,78;2 370,82;67,49;49,85;43,51;6,53;4,22;9144,56;8781,09;9 252,24;8 861,14;70,32
27.10.2018;74,13;44,9;7,49;1,6;2240,54;2261,19;2 296,38;2 283,37;65,77;49,6;43,51;6,51;4,2;9112,91;8741,12;9 219,18;8 820,80;68,17
28.10.2018;73,89;44,93;7,37;1,6;2327,86;2348,47;2 385,52;2 371,53;67,68;49,61;43,47;6,5;4,17;9159,91;8754,04;9 266,80;8 833,72;70,2
29.10.2018;74,16;44,95;7,14;1,38;2287,46;2306,04;2 344,53;2 328,73;67,09;49,61;43,34;6,5;4,19;9120,63;8746,45;9 227,06;8 825,58;69,89
30.10.2018;74,08;44,89;7,33;1,6;2274,49;2293;2 331,10;2 315,48;66,67;49,6;43,38;6,51;4,19;9121;8754,23;9 227,38;8 833,57;69,24
31.10.2018;74,32;45,75;6,99;1,61;2358,24;2373,06;2 417,33;2 397,22;67,62;50,35;43,87;6,54;4,19;8944,1;8588,35;9 051,55;8 667,93;70,29
01.11.2018;75,86;47,9;6,66;1,66;2677,58;2696,58;2 747,31;2 726,54;75,13;52,71;45,7;6,52;4,19;9155,96;8785,71;9 276,09;8 873,88;77,68
02.11.2018;76,43;48,51;6,68;1,19;2681,44;2703,28;2 752,25;2 734,10;75,18;53,25;46,11;6,52;4,2;8996,86;8629,23;9 117,27;8 717,37;77,65
03.11.2018;76,19;49,62;6,93;0,95;2860,85;2885,03;2 935,91;2 919,41;76,4;53,53;46,35;6,5;4,2;9137,27;8774,37;9 260,76;8 864,89;78,9
04.11.2018;77,56;50,04;6,97;0,96;2860,09;2882,9;2 937,66;2 917,81;79,08;54,12;46,8;6,5;4,2;9139,17;8764,00;9 265,38;8 856,15;80,91
05.11.2018;80,96;52,32;6,85;1,09;3079,96;3083,26;3 170,33;3 123,87;88,63;56,54;48,36;6,49;4,2;9159,77;8764,57;9 297,29;8 862,76;90,61
06.11.2018;80,96;51,93;7,87;1,4;3021,4;3017,22;3 109,89;3 056,37;88,14;56,61;48,36;6,49;4,21;9083,48;8701,94;9 220,15;8 799,44;89,88
07.11.2018;81,14;51,96;7,08;1,29;2935,62;2938,69;3 022,08;2 976,88;86,07;56,38;48,2;6,49;4,21;9062,02;8707,04;9 197,33;8 803,95;88,11
